acdnt_cause,loc_info_x,loc_info_y
dog,191315.9698,45077.3342
dog,165826.21,51001.46
dog,165827.2844,51005.0127
dog,164668.7539,24704.4613
dog,156971.54,51040.31
dog,,
dog,184469.3016,31248.551
dog,195641.7196,50234.085
dog,156276.79,48274.41
dog,164708.27,22985.68
dog,134918.3742,27680.7912
dog,133447.69,28329.17
dog,184200.8778,54994.2733
dog,152664,23553.08
dog,134259.1569,21103.3791
dog,176003.0885,26472.2095
dog,188072.0501,53385.9908
dog,144591.8,44610.92
dog,177571.0741,27673.5106
dog,177571.0741,27673.5106
dog,164744.7554,23075.3397
dog,138365.56,29221.45
dog,191658.4511,44809.0677
dog,126725.84,33700.77
dog,157159.73,46452.33
dog,147037.52,45762.88
dog,157890.12,48733.31
dog,166749.24,25043.04
dog,157437.9214,47925.6395
dog,123059.45,28836.63
dog,144224.9464,48576.9245
dog,123097.04,28928.29
dog,123097.04,28928.29
dog,149161.1515,47191.4647
dog,191784.24,44826.33
dog,129811.45,20358.53
dog,168937.5302,54136.3114
dog,146331.01,45046.42
dog,173645.037,25930.5247
dog,164736.26,22794.69
dog,139146.92,45729.91
dog,158735.14,50467.19
dog,158735.14,50467.19
dog,145938.33,23621.25
dog,168897.94,54178.76
dog,143996.0636,47816.7788
dog,169459.9537,54840.066
dog,133834.4,28279.56
dog,166642.68,25902.39
dog,166601.19,25935.63
dog,143725.4318,48767.8205
dog,165565.83,25530.31
dog,140764.1067,48299.7098
dog,125113.43,31601.84
dog,140127.33,48433
dog,150434.82,29074.08
dog,142000.1841,48266.6933
dog,156969.6825,26183.9789
dog,159319.55,51642.92
dog,140368.8054,36157.0057
dog,135161.05,41657.13
dog,135161.05,41657.13
dog,135054.37,41644.37
dog,135054.37,41644.37
dog,188312.0537,36744.3488
dog,191734.331,44928.0117
dog,141271.1615,24565.7478
dog,159737.5934,46591.4392
dog,157038.84,51662.36
dog,156514.4173,51593.4517
dog,156514.4173,51593.4517
dog,159616.0114,53079.449
dog,131912.98,41261.94
dog,135264.4873,22337.5975
dog,135495.6608,21652.0952
dog,135418.03,21415.91
dog,156116.06,50826.65
dog,155004.1085,52246.9188
dog,136883.1635,33301.3569
dog,152973.86,22389.29
dog,162504.77,48720.37
dog,133707.9364,18177.7978
dog,172279.11,56412.44
dog,145890.9046,49211.3154
dog,151843.5754,51943.8521
dog,135305.6494,45215.6478
dog,137518.4875,46898.3792
dog,128007.017,23991.5251
dog,169741.2289,55674.3751
dog,150273.454,48367.6131
dog,155448.3738,23544.4415
dog,178001.36,57238.68
dog,176900.44,56803.82
dog,169502.3528,55499.2159
dog,123911.9,34381.16
dog,155000.45,52247.09
dog,142390.7464,29506.5767
dog,136370.3859,36097.971
dog,134505.26,35277.48
dog,132979.3202,23409.1994
dog,132750.7294,25393.9881
dog,138176.66,23093.1
dog,160028.3218,24630.3564
dog,147322.93,49910.11
dog,123911.9,34381.16
dog,161468.9128,29002.0379
dog,149767.0243,45715.3083
dog,151239.3824,50057.9536
dog,152368.72,52825.79
dog,155245.49,26028.33
dog,142404.18,22520.53
dog,151298.5322,47045.1308
dog,141298.88,22703.33
dog,141298.88,22703.33
dog,138245.6351,44025.1013
dog,174348.7,57104.4
dog,140954.14,21828.27
dog,189684.64,45057.28
dog,158972.7343,52551.9823
dog,142998.58,45005.72
dog,163780.47,49057.67
dog,157378.27,52868.11
dog,143888.2404,23095.9886
dog,147091.8586,49574.0161
dog,156428.66,47313.89
dog,154948.2692,52227.2144
dog,148357.94,50137.76
dog,146018.9214,49499.8749
dog,142344.4504,43649.287
dog,144365.0912,48943.8016
dog,144360.16,48928.95
dog,156984.8178,50541.9556
dog,133114.43,27408.68
dog,151319.61,46960.57
dog,130573.1579,20548.8425
dog,138644.5136,40934.5656
dog,136833.2134,47039.0579
dog,159720.4497,53838.7934
dog,164666.9422,24205.3657
dog,140693.8263,35308.2209
dog,151551.035,45491.0194
dog,160832.16,28910.63
dog,162956.0598,54337.137
dog,133011.9975,26937.054
dog,132320.59,26411.81
dog,156438.4363,50961.4557
dog,166534.0603,55288.9044
