resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20165001201S02624,동물포획,안전조치,20161208,170300,2016,겨울,4,12,8,17,3,목요일,20161208,170400,2016,12,8,17,4,20161208,172100,2016,12,8,17,21,20161208,175000,2016,12,8,17,50,20161208,181000,2016,12,8,18,10,제주특별자치도,제주시,노형동,도시,동,152280.79,47129.62,8.0,빌라,빌라,개,13.1,,1.5,250.0,64.0,,제주소방서,제주구조대,
20165001104S00498,동물포획,안전조치,20161209,133600,2016,겨울,4,12,9,13,36,금요일,20161209,133800,2016,12,9,13,38,20161209,134800,2016,12,9,13,48,20161209,140800,2016,12,9,14,8,20161209,141200,2016,12,9,14,12,제주특별자치도,제주시,연동,도시,동,152644.68,48142.81,1.0,단독주택,단독주택,개,11.3,,4.6,340.0,55.0,,제주소방서,연동센터,
20165002107S00221,동물포획,안전조치,20161209,181900,2016,겨울,4,12,9,18,19,금요일,20161209,181900,2016,12,9,18,19,20161209,182200,2016,12,9,18,22,20161209,183200,2016,12,9,18,32,20161209,185100,2016,12,9,18,51,제주특별자치도,서귀포시,표선면,농촌,면,183885.69,31781.5,1.0,빌라,빌라,개,12.0,,0.3,0.0,49.0,,동부소방서,표선센터,
20165004201S00768,동물포획,안전조치,20161212,93500,2016,겨울,4,12,12,9,35,월요일,20161212,93600,2016,12,12,9,36,20161212,100000,2016,12,12,10,0,20161212,100000,2016,12,12,10,0,20161212,100900,2016,12,12,10,9,제주특별자치도,서귀포시,성산읍,농촌,읍,193601.44,47320.74,4.0,빌라,빌라,개,10.8,,0.9,290.0,69.0,,동부소방서,동부구조대,
20165001201S02646,동물포획,안전조치,20161212,110400,2016,겨울,4,12,12,11,4,월요일,20161212,110400,2016,12,12,11,4,20161212,110900,2016,12,12,11,9,20161212,112700,2016,12,12,11,27,20161212,113500,2016,12,12,11,35,제주특별자치도,제주시,일도이동,도시,동,157138.9861,51775.7762,5.0,도로교통,도로,개,14.7,,1.0,200.0,62.0,,제주소방서,제주구조대,
20165001105S00182,동물포획,안전조치,20161212,110400,2016,겨울,4,12,12,11,4,월요일,20161212,110400,2016,12,12,11,4,20161212,111300,2016,12,12,11,13,20161212,111800,2016,12,12,11,18,20161212,113700,2016,12,12,11,37,제주특별자치도,제주시,일도이동,도시,동,157138.9861,51775.7762,3.0,기타,기타,개,14.7,,1.0,200.0,62.0,,제주소방서,항만센터,
20165003201S00978,동물포획,안전조치,20161214,75500,2016,겨울,4,12,14,7,55,수요일,20161214,75700,2016,12,14,7,57,20161214,80400,2016,12,14,8,4,20161214,81800,2016,12,14,8,18,20161214,82300,2016,12,14,8,23,제주특별자치도,제주시,한림읍,농촌,읍,130943.4,40412.63,3.0,단독주택,단독주택,개,7.4,,6.4,340.0,59.0,,서부소방서,서부구조대,
20165001105S00188,동물포획,안전조치,20161217,100400,2016,겨울,4,12,17,10,4,토요일,20161217,100500,2016,12,17,10,5,20161217,100900,2016,12,17,10,9,20161217,101000,2016,12,17,10,10,20161217,101400,2016,12,17,10,14,제주특별자치도,제주시,건입동,도시,동,156540.1,52434.15,2.0,기타,기타,개,8.9,,1.6,250.0,60.0,,제주소방서,항만센터,
20165002201S01053,동물포획,안전조치,20161222,230400,2016,겨울,4,12,22,23,4,목요일,20161222,230400,2016,12,22,23,4,20161222,231300,2016,12,22,23,13,20161222,233500,2016,12,22,23,35,20161222,234400,2016,12,22,23,44,제주특별자치도,서귀포시,토평동,도시,동,159217.6926,26799.7352,5.0,작업ㆍ공사장,공사장,개,7.9,,2.7,290.0,66.0,,서귀포소방서,서귀포구조대,
20165002201S01056,동물포획,안전조치,20161223,85500,2016,겨울,4,12,23,8,55,금요일,20161223,85700,2016,12,23,8,57,20161223,91900,2016,12,23,9,19,20161223,92500,2016,12,23,9,25,20161223,93800,2016,12,23,9,38,제주특별자치도,서귀포시,상효동,도시,동,162785.17,28385.58,7.0,도로교통,도로,개,7.6,,2.5,290.0,62.0,,서귀포소방서,서귀포구조대,
20165001103S00215,동물포획,안전조치,20161225,103000,2016,겨울,4,12,25,10,30,일요일,20161225,103000,2016,12,25,10,30,20161225,104400,2016,12,25,10,44,20161225,112000,2016,12,25,11,20,20161225,113600,2016,12,25,11,36,제주특별자치도,제주시,오라이동,도시,동,154544.1175,49225.3232,2.0,빌라,연립주택,개,10.8,,2.1,110.0,69.0,,제주소방서,오라센터,
20165001110S00400,동물포획,안전조치,20161226,103700,2016,겨울,4,12,26,10,37,월요일,20161226,103800,2016,12,26,10,38,20161226,111200,2016,12,26,11,12,20161226,120500,2016,12,26,12,5,20161226,121800,2016,12,26,12,18,제주특별자치도,제주시,조천읍,농촌,읍,168293.65,55218.65,3.0,단독주택,단독주택,개,13.4,,3.2,70.0,94.0,,동부소방서,조천센터,
20165003102S00427,동물포획,안전조치,20161227,4900,2016,겨울,4,12,27,0,49,화요일,20161227,5000,2016,12,27,0,50,20161227,10000,2016,12,27,1,0,20161227,11000,2016,12,27,1,10,20161227,12400,2016,12,27,1,24,제주특별자치도,제주시,애월읍,농촌,읍,135858.32,44735.91,5.0,도로교통,도로,개,8.5,0.5,4.5,320.0,88.0,,서부소방서,애월센터,
20165001201S02728,동물포획,안전조치,20161228,113400,2016,겨울,4,12,28,11,34,수요일,20161228,113500,2016,12,28,11,35,20161228,114000,2016,12,28,11,40,20161228,115000,2016,12,28,11,50,20161228,120000,2016,12,28,12,0,제주특별자치도,제주시,이도이동,도시,동,157167.68,50702.66,2.0,도로교통,도로,개,6.2,,2.6,20.0,54.0,,제주소방서,제주구조대,
20165001102S00312,동물포획,안전조치,20161229,181900,2016,겨울,4,12,29,18,19,목요일,20161229,182000,2016,12,29,18,20,20161229,183200,2016,12,29,18,32,20161229,184500,2016,12,29,18,45,20161229,185300,2016,12,29,18,53,제주특별자치도,제주시,삼도일동,도시,동,155241.21,51683.95,3.0,도로교통,도로,개,4.5,,4.7,340.0,59.0,,제주소방서,삼도센터,
20165003106S00115,동물포획,안전조치,20161230,153500,2016,겨울,4,12,30,15,35,금요일,20161230,153600,2016,12,30,15,36,20161230,154400,2016,12,30,15,44,20161230,161500,2016,12,30,16,15,20161230,162400,2016,12,30,16,24,제주특별자치도,서귀포시,대정읍,농촌,읍,131074.13,24924.28,4.5,단독주택,단독주택,개,9.0,,2.9,230.0,68.0,,서부소방서,영어교육도시119센터,
20165002108S00244,동물포획,안전조치,20161230,173600,2016,겨울,4,12,30,17,36,금요일,20161230,173600,2016,12,30,17,36,20161230,174000,2016,12,30,17,40,20161230,175000,2016,12,30,17,50,20161230,181000,2016,12,30,18,10,제주특별자치도,서귀포시,남원읍,농촌,읍,169907.2,25873.7,5.0,단독주택,주택기타,개,9.0,,1.3,230.0,62.0,,동부소방서,남원센터,
20165001201S02750,동물포획,안전조치,20161230,195600,2016,겨울,4,12,30,19,56,금요일,20161230,195700,2016,12,30,19,57,20161230,200200,2016,12,30,20,2,20161230,203000,2016,12,30,20,30,20161230,204000,2016,12,30,20,40,제주특별자치도,제주시,이도이동,도시,동,156529.02,50777.99,1.0,도로교통,도로,개,4.8,,2.3,200.0,57.0,,제주소방서,제주구조대,
20175001201S00008,동물포획,안전조치,20170101,164300,2017,겨울,1,1,1,16,43,일요일,20170101,164500,2017,1,1,16,45,20170101,165500,2017,1,1,16,55,20170101,170000,2017,1,1,17,0,20170101,171000,2017,1,1,17,10,제주특별자치도,제주시,오라삼동,도시,동,153978.35,50122.97,5.0,"도로, 철도","기타 도로,철도",개,11.7,,2.9,50.0,64.0,,제주소방서,제주구조대,
20175001103S00002,동물포획,안전조치,20170103,153100,2017,겨울,1,1,3,15,31,화요일,20170103,153100,2017,1,3,15,31,20170103,153800,2017,1,3,15,38,20170103,155000,2017,1,3,15,50,20170103,160200,2017,1,3,16,2,제주특별자치도,제주시,오라이동,도시,동,154540.81,50501.49,1.4,"도로, 철도",일반도로(기타),개,10.6,,2.9,340.0,55.0,,제주소방서,오라센터,
20175001201S00037,동물포획,안전조치,20170106,144200,2017,겨울,1,1,6,14,42,금요일,20170106,144300,2017,1,6,14,43,20170106,145900,2017,1,6,14,59,20170106,150200,2017,1,6,15,2,20170106,151700,2017,1,6,15,17,제주특별자치도,제주시,영평동,도시,동,159575.73,48257.68,5.0,교육·연구시설,고등학교,개,12.6,,4.4,70.0,69.0,,제주소방서,제주구조대,
20175002110S00001,동물포획,기타,20170107,103400,2017,겨울,1,1,7,10,34,토요일,20170107,103400,2017,1,7,10,34,20170107,104000,2017,1,7,10,40,20170107,104300,2017,1,7,10,43,20170107,104500,2017,1,7,10,45,제주특별자치도,서귀포시,하효동,도시,동,164315.6306,23529.272,2.0,기타,기타,개,12.4,,2.6,20.0,72.0,,서귀포소방서,효돈센터,
20175002104S00003,동물포획,안전조치,20170108,0,2017,겨울,1,1,8,0,0,일요일,20170108,100,2017,1,8,0,1,20170108,900,2017,1,8,0,9,20170108,1200,2017,1,8,0,12,20170108,2000,2017,1,8,0,20,제주특별자치도,서귀포시,서호동,도시,동,154707.95,24043.55,1.0,단독주택,단독주택,개,11.8,6.1,2.6,50.0,96.0,,서귀포소방서,대신센터,
20175001112S00060,동물포획,안전조치,20170108,210200,2017,겨울,1,1,8,21,2,일요일,20170108,210400,2017,1,8,21,4,20170108,211400,2017,1,8,21,14,20170108,212400,2017,1,8,21,24,20170108,213100,2017,1,8,21,31,제주특별자치도,제주시,노형동,도시,동,152072.1945,46787.438,2.6,"도로, 철도",일반도로(기타),개,10.3,,3.1,290.0,71.0,,제주소방서,노형센터,
20175001201S00069,동물포획,안전조치,20170110,115600,2017,겨울,1,1,10,11,56,화요일,20170110,120000,2017,1,10,12,0,20170110,121700,2017,1,10,12,17,20170110,123300,2017,1,10,12,33,20170110,124600,2017,1,10,12,46,제주특별자치도,제주시,오등동,도시,동,156024.94,48148.62,4.0,작업·공사장,공사장,개,6.4,,4.2,320.0,57.0,,제주소방서,제주구조대,
20175001108S00004,동물포획,안전조치,20170110,170100,2017,겨울,1,1,10,17,1,화요일,20170110,170300,2017,1,10,17,3,20170110,171300,2017,1,10,17,13,20170110,172500,2017,1,10,17,25,20170110,173500,2017,1,10,17,35,제주특별자치도,제주시,구좌읍,농촌,읍,183504.91,54596.93,5.0,기타,기타,개,6.6,,4.4,340.0,57.0,,동부소방서,구좌센터,
20175002201S00021,동물포획,안전조치,20170110,210100,2017,겨울,1,1,10,21,1,화요일,20170110,210200,2017,1,10,21,2,20170110,211900,2017,1,10,21,19,20170110,212900,2017,1,10,21,29,20170110,214400,2017,1,10,21,44,제주특별자치도,서귀포시,강정동,도시,동,153906.41,21190.67,10.0,"도로, 철도","기타 도로,철도",개,6.2,,1.5,360.0,71.0,,서귀포소방서,서귀포구조대,
20175003201S00024,동물포획,안전조치,20170112,93200,2017,겨울,1,1,12,9,32,목요일,20170112,93400,2017,1,12,9,34,20170112,94000,2017,1,12,9,40,20170112,100300,2017,1,12,10,3,20170112,100800,2017,1,12,10,8,제주특별자치도,제주시,한림읍,농촌,읍,131073.14,41114.24,3.0,"하천,바다","기타 하천,바다",개,6.1,,2.5,250.0,54.0,,서부소방서,서부구조대,
20175001103S00010,동물포획,기타,20170113,94500,2017,겨울,1,1,13,9,45,금요일,20170113,94500,2017,1,13,9,45,20170113,95000,2017,1,13,9,50,20170113,100000,2017,1,13,10,0,20170113,100500,2017,1,13,10,5,제주특별자치도,제주시,오라이동,도시,동,154305.8454,49985.2669,1.0,"도로, 철도",일반도로(기타),개,6.6,,3.8,290.0,55.0,,제주소방서,오라센터,
20175001201S00108,동물포획,안전조치,20170115,182000,2017,겨울,1,1,15,18,20,일요일,20170115,182100,2017,1,15,18,21,20170115,182500,2017,1,15,18,25,20170115,183000,2017,1,15,18,30,20170115,183800,2017,1,15,18,38,제주특별자치도,제주시,이도이동,도시,동,157682.12,50673.34,2.0,"도로, 철도",일반도로(기타),개,4.1,,4.3,360.0,53.0,,제주소방서,제주구조대,
20175001201S00119,동물포획,안전조치,20170116,151700,2017,겨울,1,1,16,15,17,월요일,20170116,151800,2017,1,16,15,18,20170116,152800,2017,1,16,15,28,20170116,155500,2017,1,16,15,55,20170116,163000,2017,1,16,16,30,제주특별자치도,제주시,월평동,도시,동,160344.84,47921.01,5.0,교육·연구시설,고등학교,개,5.6,,2.8,340.0,54.0,,제주소방서,제주구조대,
20175004201S00028,동물포획,안전조치,20170117,163600,2017,겨울,1,1,17,16,36,화요일,20170117,163700,2017,1,17,16,37,20170117,164200,2017,1,17,16,42,20170117,172500,2017,1,17,17,25,20170117,175500,2017,1,17,17,55,제주특별자치도,제주시,구좌읍,농촌,읍,176670.19,56755.61,15.0,"도로, 철도",일반도로(기타),개,7.2,,2.4,20.0,64.0,,동부소방서,동부구조대,
20175001302S00003,동물포획,안전조치,20170117,163600,2017,겨울,1,1,17,16,36,화요일,20170117,163700,2017,1,17,16,37,20170117,164200,2017,1,17,16,42,20170117,175000,2017,1,17,17,50,20170117,175500,2017,1,17,17,55,제주특별자치도,제주시,구좌읍,농촌,읍,176670.19,56755.61,2.0,"도로, 철도",일반도로(기타),개,7.2,,2.4,20.0,64.0,,동부소방서,구좌센터,김녕지역대
20175003201S00039,동물포획,안전조치,20170120,193700,2017,겨울,1,1,20,19,37,금요일,20170120,193800,2017,1,20,19,38,20170120,194100,2017,1,20,19,41,20170120,195500,2017,1,20,19,55,20170120,200100,2017,1,20,20,1,제주특별자치도,제주시,한림읍,농촌,읍,131933.54,41230.77,2.0,판매시설,개인상점,개,3.1,,6.8,20.0,65.0,,서부소방서,서부구조대,
20175001110S00020,동물포획,안전조치,20170121,4000,2017,겨울,1,1,21,0,40,토요일,20170121,4000,2017,1,21,0,40,20170121,4600,2017,1,21,0,46,20170121,5000,2017,1,21,0,50,20170121,5900,2017,1,21,0,59,제주특별자치도,제주시,조천읍,농촌,읍,169295.0463,55467.2146,2.0,"도로, 철도",일반도로(기타),개,3.2,,3.7,340.0,65.0,,동부소방서,조천센터,
20175002108S00010,동물포획,안전조치,20170125,113100,2017,겨울,1,1,25,11,31,수요일,20170125,113200,2017,1,25,11,32,20170125,114000,2017,1,25,11,40,20170125,115500,2017,1,25,11,55,20170125,122500,2017,1,25,12,25,제주특별자치도,서귀포시,남원읍,농촌,읍,168554.53,25702.71,7.5,"도로, 철도",일반도로(기타),개,8.0,,2.3,200.0,59.0,,동부소방서,남원센터,
20175001110S00030,동물포획,안전조치,20170129,201900,2017,겨울,1,1,29,20,19,일요일,20170129,202000,2017,1,29,20,20,20170129,203000,2017,1,29,20,30,20170129,210000,2017,1,29,21,0,20170129,213000,2017,1,29,21,30,제주특별자치도,제주시,조천읍,농촌,읍,164789.16,53324.69,4.0,기타,기타,개,13.6,,3.0,250.0,83.0,,동부소방서,조천센터,
20175003201S00062,동물포획,안전조치,20170131,131900,2017,겨울,1,1,31,13,19,화요일,20170131,131900,2017,1,31,13,19,20170131,132800,2017,1,31,13,28,20170131,133500,2017,1,31,13,35,20170131,140600,2017,1,31,14,6,제주특별자치도,제주시,한림읍,농촌,읍,129331.59,39075.72,4.0,단독주택,단독주택,개,3.7,,2.5,320.0,63.0,,서부소방서,서부구조대,
20175003106S00006,동물포획,안전조치,20170131,143600,2017,겨울,1,1,31,14,36,화요일,20170131,143900,2017,1,31,14,39,20170131,150300,2017,1,31,15,3,20170131,152400,2017,1,31,15,24,20170131,154500,2017,1,31,15,45,제주특별자치도,서귀포시,대정읍,농촌,읍,133515.98,27938.46,2.0,기타,기타,개,7.2,,1.4,140.0,62.0,,서부소방서,영어교육도시119센터,
20175003201S00063,동물포획,안전조치,20170131,143600,2017,겨울,1,1,31,14,36,화요일,20170131,143900,2017,1,31,14,39,20170131,150300,2017,1,31,15,3,20170131,152400,2017,1,31,15,24,20170131,154500,2017,1,31,15,45,제주특별자치도,서귀포시,대정읍,농촌,읍,133515.98,27938.46,16.0,공동주택,아파트,개,7.2,,1.4,140.0,62.0,,서부소방서,서부구조대,
20175003106S00007,동물포획,안전조치,20170131,173600,2017,겨울,1,1,31,17,36,화요일,20170131,173600,2017,1,31,17,36,20170131,174200,2017,1,31,17,42,20170131,180200,2017,1,31,18,2,20170131,180600,2017,1,31,18,6,제주특별자치도,서귀포시,대정읍,농촌,읍,133515.98,27938.46,2.0,공동주택,아파트,개,7.5,,0.6,70.0,65.0,,서부소방서,영어교육도시119센터,
20175001108S00027,동물포획,안전조치,20170131,203400,2017,겨울,1,1,31,20,34,화요일,20170131,203400,2017,1,31,20,34,20170131,204200,2017,1,31,20,42,20170131,204800,2017,1,31,20,48,20170131,205500,2017,1,31,20,55,제주특별자치도,제주시,구좌읍,농촌,읍,189535.68,52775.35,3.0,기타,기타,개,4.3,,3.2,290.0,66.0,,동부소방서,구좌센터,
20175004201S00071,동물포획,안전조치,20170206,84600,2017,겨울,1,2,6,8,46,월요일,20170206,84700,2017,2,6,8,47,20170206,90000,2017,2,6,9,0,20170206,90400,2017,2,6,9,4,20170206,93000,2017,2,6,9,30,제주특별자치도,서귀포시,성산읍,농촌,읍,191261.08,39058.81,7.0,작업·공사장,작업장,개,4.1,,3.2,290.0,57.0,,동부소방서,동부구조대,
20175001110S00035,동물포획,안전조치,20170206,165100,2017,겨울,1,2,6,16,51,월요일,20170206,165100,2017,2,6,16,51,20170206,170000,2017,2,6,17,0,20170206,171500,2017,2,6,17,15,20170206,173000,2017,2,6,17,30,제주특별자치도,제주시,조천읍,농촌,읍,171887.57,56136.27,2.0,"도로, 철도",일반도로(기타),개,5.0,,4.5,360.0,58.0,,동부소방서,조천센터,
20175001106S00016,동물포획,안전조치,20170207,111100,2017,겨울,1,2,7,11,11,화요일,20170207,111100,2017,2,7,11,11,20170207,111800,2017,2,7,11,18,20170207,112600,2017,2,7,11,26,20170207,113100,2017,2,7,11,31,제주특별자치도,제주시,삼양이동,도시,동,161345.3491,53413.9819,2.0,"도로, 철도",일반도로(기타),개,6.4,,1.9,320.0,54.0,,제주소방서,화북센터,
20175002108S00016,동물포획,안전조치,20170209,94300,2017,겨울,1,2,9,9,43,목요일,20170209,94500,2017,2,9,9,45,20170209,100000,2017,2,9,10,0,20170209,105000,2017,2,9,10,50,20170209,110500,2017,2,9,11,5,제주특별자치도,서귀포시,남원읍,농촌,읍,166292.66,27808.84,8.7,"논밭,축사",밭,개,2.3,0.0,2.8,290.0,67.0,,동부소방서,남원센터,
20175003201S00088,동물포획,안전조치,20170209,154500,2017,겨울,1,2,9,15,45,목요일,20170209,154600,2017,2,9,15,46,20170209,161300,2017,2,9,16,13,20170209,163500,2017,2,9,16,35,20170209,170500,2017,2,9,17,5,제주특별자치도,제주시,애월읍,농촌,읍,145108.85,49027.91,19.0,단독주택,단독주택,개,2.8,0.0,10.0,340.0,72.0,,서부소방서,서부구조대,
20175001201S00290,동물포획,안전조치,20170210,84600,2017,겨울,1,2,10,8,46,금요일,20170210,84700,2017,2,10,8,47,20170210,85700,2017,2,10,8,57,20170210,91500,2017,2,10,9,15,20170210,93000,2017,2,10,9,30,제주특별자치도,제주시,이도이동,도시,동,156545.91,50676.96,2.0,"도로, 철도",일반도로(기타),개,0.8,,8.0,20.0,86.0,2.0,제주소방서,제주구조대,
20175001201S00296,동물포획,기타,20170210,132900,2017,겨울,1,2,10,13,29,금요일,20170210,132900,2017,2,10,13,29,20170210,133600,2017,2,10,13,36,20170210,133800,2017,2,10,13,38,20170210,134500,2017,2,10,13,45,제주특별자치도,제주시,이도이동,도시,동,157256.1912,50966.6705,2.0,교육·연구시설,중학교,개,2.1,,6.0,320.0,80.0,0.5,제주소방서,제주구조대,
20175001106S00024,동물포획,안전조치,20170212,203900,2017,겨울,1,2,12,20,39,일요일,20170212,204100,2017,2,12,20,41,20170212,205900,2017,2,12,20,59,20170212,210500,2017,2,12,21,5,20170212,211500,2017,2,12,21,15,제주특별자치도,제주시,도련일동,도시,동,161899.81,51643.03,3.0,"도로, 철도",일반도로(기타),개,4.7,,3.3,320.0,57.0,,제주소방서,화북센터,
20175001103S00030,동물포획,기타,20170213,120900,2017,겨울,1,2,13,12,9,월요일,20170213,120900,2017,2,13,12,9,20170213,122100,2017,2,13,12,21,20170213,123000,2017,2,13,12,30,20170213,124000,2017,2,13,12,40,제주특별자치도,제주시,삼도일동,도시,동,155238.94,51686.86,2.0,단독주택,단독주택,개,9.1,,2.2,320.0,33.0,,제주소방서,오라센터,
